TransactionID,DateID,ProductID,SupplierID,LocationID,LogisticsID,QualityID,CustomerID,Availability,ProductsSold,RevenueGenerated,StockLevels,OrderQuantity,SupplierLeadTime,ShippingTime,ShippingCost,SupplyLeadTime,ProductionVolume,ManufacturingLeadTime,ManufacturingCost,DefectRate,TransportationCost
TRX-011202,20241223,SKU-1036,SUP-015,LOC-006,LOG-017,QLT-02,CUST-0301,1,700,17936.66,1159,867,16,4,1720.65,20,4044,8,13206.85,7.89,1462.13
TRX-011203,20250704,SKU-1045,SUP-027,LOC-007,LOG-065,QLT-01,CUST-0420,1,339,10922.29,1294,393,19,11,398.68,34,1380,12,7187.49,22.74,408.78
TRX-011204,20240414,SKU-1169,SUP-016,LOC-026,LOG-084,QLT-01,CUST-0258,1,315,10159.92,72,425,8,2,1412.33,15,144,5,6503.5,2.01,1126.55
TRX-011205,20240606,SKU-1014,SUP-021,LOC-027,LOG-054,QLT-03,CUST-0062,1,116,10102.52,668,137,25,13,299.07,41,2424,19,7067.42,6.26,190.88
TRX-011206,20260731,SKU-1160,SUP-001,LOC-008,LOG-002,QLT-01,CUST-0149,1,210,8307.08,860,300,26,10,991.79,37,108,19,4931.99,8.14,958.68
TRX-011207,20250113,SKU-1079,SUP-029,LOC-027,LOG-017,QLT-01,CUST-0162,0,694,13015.1,812,935,23,13,2864.5,40,261,20,7838.06,14.83,2906.17
TRX-011208,20230120,SKU-1138,SUP-003,LOC-003,LOG-023,QLT-01,CUST-0086,1,125,10181.79,2114,137,14,4,266.65,20,4584,17,5688.36,20.01,443.98
TRX-011209,20250318,SKU-1246,SUP-012,LOC-024,LOG-086,QLT-01,CUST-0013,1,339,7194.0,902,405,24,3,607.64,32,2245,11,2890.99,21.07,289.2
TRX-011210,20250503,SKU-1147,SUP-028,LOC-015,LOG-001,QLT-02,CUST-0275,1,177,3968.96,1124,209,16,11,143.78,30,4558,14,2188.45,4.32,366.91
TRX-011211,20250927,SKU-1229,SUP-039,LOC-022,LOG-012,QLT-01,CUST-0417,1,130,6825.44,1477,128,6,10,487.98,21,1917,15,3601.88,15.3,390.56
TRX-011212,20240217,SKU-1023,SUP-037,LOC-006,LOG-013,QLT-01,CUST-0124,1,381,23438.8,346,519,27,13,554.95,45,2460,10,20873.0,5.92,1576.21
TRX-011213,20230317,SKU-1124,SUP-031,LOC-011,LOG-078,QLT-01,CUST-0358,1,316,9177.13,2339,364,25,12,297.4,39,1484,19,5756.36,7.19,574.27
TRX-011214,20240224,SKU-1191,SUP-031,LOC-030,LOG-074,QLT-01,CUST-0104,1,458,33601.25,312,531,30,10,1574.58,46,4077,13,23516.38,9.54,402.21
TRX-011215,20240630,SKU-1117,SUP-033,LOC-003,LOG-012,QLT-01,CUST-0049,1,655,57059.76,2445,792,20,5,2179.68,28,1162,4,32025.91,13.21,2242.54
TRX-011216,20240910,SKU-1079,SUP-033,LOC-016,LOG-057,QLT-01,CUST-0003,1,562,10510.39,1829,573,23,12,1521.47,37,2785,10,4968.19,5.23,1131.73
TRX-011217,20260721,SKU-1093,SUP-040,LOC-006,LOG-086,QLT-01,CUST-0422,1,731,69436.38,2490,834,7,7,3126.52,18,2328,11,43266.46,7.45,1135.95
TRX-011218,20260114,SKU-1225,SUP-011,LOC-011,LOG-018,QLT-02,CUST-0250,1,776,48280.66,2017,794,15,7,2950.92,24,3675,14,24538.45,5.81,2269.99
TRX-011219,20240817,SKU-1064,SUP-029,LOC-029,LOG-083,QLT-01,CUST-0253,1,663,37718.04,1739,667,11,10,2017.79,27,3097,12,22892.2,13.52,734.06
TRX-011220,20240629,SKU-1087,SUP-025,LOC-008,LOG-094,QLT-01,CUST-0211,1,642,12112.02,613,947,23,1,1613.72,30,2965,8,7033.49,15.93,538.42
TRX-011221,20231126,SKU-1087,SUP-013,LOC-029,LOG-015,QLT-01,CUST-0071,1,483,9443.07,1668,472,20,7,356.76,33,3735,3,3801.89,9.33,350.29
TRX-011222,20260111,SKU-1200,SUP-019,LOC-023,LOG-039,QLT-01,CUST-0271,1,828,46095.85,588,867,14,11,2855.37,30,1782,20,26378.91,16.41,2673.42
TRX-011223,20250329,SKU-1213,SUP-036,LOC-010,LOG-078,QLT-01,CUST-0038,1,424,44709.87,876,503,8,7,1067.8,16,2784,7,24394.87,2.74,536.55
TRX-011224,20230810,SKU-1203,SUP-028,LOC-010,LOG-073,QLT-01,CUST-0153,1,848,34537.84,1928,868,14,7,2617.66,21,3613,8,14919.56,11.41,1326.68
TRX-011225,20260518,SKU-1144,SUP-004,LOC-023,LOG-069,QLT-03,CUST-0317,1,724,4599.59,916,976,9,3,1602.65,12,1127,9,3671.69,3.72,2068.5
TRX-011226,20251020,SKU-1125,SUP-003,LOC-003,LOG-033,QLT-01,CUST-0470,0,784,67895.55,129,802,17,8,552.87,31,1559,17,19402.61,8.24,553.04
TRX-011227,20240621,SKU-1088,SUP-038,LOC-026,LOG-048,QLT-01,CUST-0215,1,176,13118.9,1025,202,13,8,331.61,27,1561,3,4825.0,21.57,343.21
TRX-011228,20230527,SKU-1219,SUP-037,LOC-014,LOG-005,QLT-01,CUST-0434,1,244,3252.3,2464,296,24,10,229.96,39,1261,20,1971.53,5.14,933.39
TRX-011229,20251011,SKU-1060,SUP-025,LOC-019,LOG-088,QLT-01,CUST-0010,0,317,19356.29,583,362,11,6,978.65,24,1849,12,11670.22,5.91,844.09
TRX-011230,20260527,SKU-1014,SUP-035,LOC-021,LOG-008,QLT-01,CUST-0100,1,911,96654.52,377,973,6,6,2026.59,18,2233,11,33729.04,6.62,659.03
TRX-011231,20230309,SKU-1093,SUP-029,LOC-028,LOG-019,QLT-01,CUST-0357,1,655,53578.82,1585,862,23,6,2724.02,30,1374,8,47084.98,15.1,1744.05
TRX-011232,20231101,SKU-1050,SUP-029,LOC-021,LOG-052,QLT-01,CUST-0434,1,228,11637.44,868,331,14,13,588.82,31,1841,2,4701.92,4.96,927.17
TRX-011233,20230126,SKU-1026,SUP-012,LOC-009,LOG-012,QLT-01,CUST-0379,1,248,10827.65,1146,245,27,3,748.36,32,2063,5,4477.53,19.77,477.36
TRX-011234,20231119,SKU-1213,SUP-035,LOC-013,LOG-072,QLT-01,CUST-0490,1,80,8621.04,297,78,24,9,123.57,35,1097,5,3099.96,3.58,152.34
TRX-011235,20240920,SKU-1073,SUP-020,LOC-009,LOG-008,QLT-02,CUST-0298,1,115,4135.58,1094,128,28,3,242.61,38,1422,15,2304.66,8.32,380.28
TRX-011236,20260128,SKU-1060,SUP-017,LOC-026,LOG-055,QLT-01,CUST-0234,1,198,12823.97,738,232,12,12,402.0,25,4173,4,5735.76,5.0,145.69
TRX-011237,20240507,SKU-1185,SUP-012,LOC-021,LOG-084,QLT-03,CUST-0199,1,528,38335.54,148,787,7,10,849.81,17,4502,6,18533.69,19.17,1035.34
TRX-011238,20241023,SKU-1030,SUP-036,LOC-012,LOG-093,QLT-02,CUST-0436,1,768,60966.36,573,942,29,6,1669.8,35,1350,17,24232.98,3.01,3286.95
TRX-011239,20260701,SKU-1218,SUP-010,LOC-014,LOG-034,QLT-01,CUST-0174,1,316,25855.71,1904,402,18,8,987.67,30,1403,10,12584.36,4.51,1179.65
TRX-011240,20250916,SKU-1011,SUP-018,LOC-005,LOG-082,QLT-02,CUST-0217,1,514,39888.58,1363,641,27,12,794.17,41,1839,2,25768.04,8.8,717.66
TRX-011241,20230129,SKU-1045,SUP-030,LOC-006,LOG-065,QLT-01,CUST-0040,1,563,21136.26,424,601,12,8,1691.0,26,1768,9,11765.52,12.88,1557.56
TRX-011242,20260224,SKU-1158,SUP-008,LOC-013,LOG-075,QLT-01,CUST-0186,1,730,11430.9,1570,920,14,12,858.77,31,1928,3,6944.37,1.21,1097.78
TRX-011243,20260429,SKU-1031,SUP-013,LOC-013,LOG-047,QLT-01,CUST-0489,1,547,35193.75,198,566,21,4,1159.51,26,3912,19,23793.32,6.69,1648.76
TRX-011244,20250902,SKU-1159,SUP-031,LOC-024,LOG-035,QLT-01,CUST-0280,0,915,11074.99,742,875,22,9,806.9,33,815,10,7117.89,8.39,2453.52
TRX-011245,20260218,SKU-1232,SUP-006,LOC-006,LOG-032,QLT-01,CUST-0069,1,476,13121.04,1766,549,22,6,1454.59,29,4356,9,8016.83,16.62,1526.02
TRX-011246,20260613,SKU-1236,SUP-007,LOC-014,LOG-051,QLT-02,CUST-0249,1,696,65600.99,2376,915,20,11,1981.79,31,4089,16,44158.0,7.17,438.52
TRX-011247,20250404,SKU-1226,SUP-021,LOC-011,LOG-080,QLT-01,CUST-0085,1,999,65799.19,2090,967,24,2,3244.48,31,1951,10,20487.22,1.92,3134.84
TRX-011248,20251126,SKU-1180,SUP-038,LOC-029,LOG-006,QLT-01,CUST-0168,1,81,6326.92,1701,86,20,12,168.8,36,2223,8,3625.93,12.51,249.88
TRX-011249,20260716,SKU-1060,SUP-028,LOC-013,LOG-009,QLT-01,CUST-0404,1,91,5682.47,1856,123,8,2,292.7,15,2038,18,5028.14,4.48,168.76
TRX-011250,20260602,SKU-1045,SUP-021,LOC-012,LOG-040,QLT-03,CUST-0029,1,178,6578.02,1899,170,22,12,489.84,38,4385,14,2666.9,5.37,322.77
TRX-011251,20230216,SKU-1084,SUP-021,LOC-030,LOG-086,QLT-01,CUST-0037,1,387,29437.53,474,592,9,3,330.81,12,2115,5,31450.57,13.49,1713.68
TRX-011252,20240425,SKU-1201,SUP-024,LOC-016,LOG-048,QLT-01,CUST-0020,1,714,23696.66,2156,811,28,13,3034.89,41,2786,15,8712.4,9.51,2827.99
TRX-011253,20241204,SKU-1079,SUP-027,LOC-006,LOG-072,QLT-03,CUST-0146,1,58,1213.0,1279,63,6,7,150.9,20,2365,18,456.7,14.11,210.9
TRX-011254,20250728,SKU-1134,SUP-027,LOC-009,LOG-096,QLT-02,CUST-0260,1,245,19662.52,2240,339,9,1,1320.82,17,760,8,13158.65,3.47,771.95
TRX-011255,20240825,SKU-1003,SUP-013,LOC-017,LOG-026,QLT-01,CUST-0139,1,411,43467.7,1050,614,27,14,572.4,43,3111,2,34835.04,9.41,1202.3
TRX-011256,20240508,SKU-1218,SUP-029,LOC-030,LOG-082,QLT-02,CUST-0255,1,253,15995.66,380,388,7,5,678.91,15,979,20,9443.31,10.04,399.97
TRX-011257,20260215,SKU-1051,SUP-039,LOC-020,LOG-037,QLT-01,CUST-0448,1,675,43421.67,1771,662,16,3,585.4,23,1119,5,26458.54,0.33,947.77
TRX-011258,20230622,SKU-1246,SUP-028,LOC-016,LOG-052,QLT-01,CUST-0086,1,513,10250.25,1127,582,9,1,1075.88,14,3218,8,7079.47,5.39,240.38
TRX-011259,20260614,SKU-1216,SUP-037,LOC-026,LOG-012,QLT-01,CUST-0052,1,613,31282.04,2280,854,22,9,693.2,34,3682,7,30447.97,5.18,1965.42
TRX-011260,20230124,SKU-1158,SUP-029,LOC-029,LOG-038,QLT-01,CUST-0299,1,409,7694.08,396,457,27,3,510.39,33,1514,15,3159.41,8.36,605.49
TRX-011261,20260114,SKU-1202,SUP-022,LOC-026,LOG-068,QLT-01,CUST-0142,0,427,26554.16,1514,657,15,7,587.89,25,4417,8,24572.86,17.0,976.75
TRX-011262,20240724,SKU-1111,SUP-036,LOC-012,LOG-016,QLT-01,CUST-0122,1,704,35834.18,1077,881,21,12,2232.0,33,1445,2,17144.54,6.41,955.68
TRX-011263,20230916,SKU-1211,SUP-030,LOC-018,LOG-061,QLT-02,CUST-0429,1,871,5237.55,610,911,9,8,2343.05,17,2961,15,3157.33,9.79,458.79
TRX-011264,20251226,SKU-1035,SUP-028,LOC-009,LOG-024,QLT-01,CUST-0412,1,191,18710.66,1820,278,5,3,839.34,13,4042,9,8367.82,15.26,758.91
TRX-011265,20251103,SKU-1181,SUP-023,LOC-003,LOG-078,QLT-01,CUST-0388,1,819,43512.98,2387,919,21,14,2722.59,38,2681,19,35759.41,10.48,1656.89
TRX-011266,20260124,SKU-1053,SUP-033,LOC-010,LOG-017,QLT-01,CUST-0400,1,647,33387.2,463,834,9,7,2573.18,17,1733,11,20414.97,10.96,2701.28
TRX-011267,20240401,SKU-1118,SUP-004,LOC-011,LOG-095,QLT-01,CUST-0422,1,594,15987.04,2332,863,8,9,3193.17,21,725,17,14321.21,5.79,733.13
TRX-011268,20260525,SKU-1126,SUP-003,LOC-002,LOG-004,QLT-01,CUST-0447,1,271,13818.38,2316,277,20,1,303.88,24,1110,15,3349.21,6.76,931.09
TRX-011269,20230709,SKU-1016,SUP-032,LOC-008,LOG-050,QLT-01,CUST-0151,1,180,4905.84,1861,208,11,13,722.81,26,4149,5,3268.18,4.23,510.96
TRX-011270,20231217,SKU-1236,SUP-004,LOC-020,LOG-003,QLT-03,CUST-0333,1,95,8900.02,284,99,5,5,349.75,14,3211,5,4209.8,11.29,216.86
TRX-011271,20260318,SKU-1074,SUP-001,LOC-011,LOG-008,QLT-01,CUST-0148,1,235,12676.39,1586,227,8,7,474.11,16,671,7,7705.47,7.72,780.07
TRX-011272,20240228,SKU-1157,SUP-012,LOC-018,LOG-012,QLT-01,CUST-0453,1,251,16074.99,2368,348,15,1,316.22,19,3675,4,5938.79,6.08,241.45
TRX-011273,20230220,SKU-1226,SUP-013,LOC-020,LOG-035,QLT-01,CUST-0083,1,407,33563.42,776,578,27,5,404.98,33,1238,13,22910.77,10.57,1208.14
TRX-011274,20241213,SKU-1104,SUP-034,LOC-007,LOG-066,QLT-01,CUST-0149,1,932,19978.22,517,895,30,8,2452.0,44,326,20,11567.34,17.98,2767.38
TRX-011275,20260113,SKU-1229,SUP-029,LOC-014,LOG-053,QLT-01,CUST-0170,1,564,33959.02,1468,759,11,8,1713.33,23,2337,14,25212.43,4.64,2196.02
TRX-011276,20260509,SKU-1149,SUP-009,LOC-007,LOG-093,QLT-01,CUST-0325,1,642,12672.33,1621,783,13,11,2507.87,31,3099,13,5031.94,6.01,1619.88
TRX-011277,20251030,SKU-1116,SUP-031,LOC-001,LOG-087,QLT-02,CUST-0270,1,697,51249.63,650,708,18,9,2406.5,31,3684,15,26836.05,3.86,713.78
TRX-011278,20250725,SKU-1042,SUP-007,LOC-029,LOG-033,QLT-01,CUST-0228,1,738,2737.18,1662,995,9,10,788.01,22,3955,11,2093.71,3.77,1173.09
TRX-011279,20240506,SKU-1111,SUP-013,LOC-012,LOG-018,QLT-01,CUST-0326,1,223,10335.36,2035,239,23,10,387.71,34,756,15,6173.38,15.5,362.45
TRX-011280,20230925,SKU-1114,SUP-002,LOC-028,LOG-058,QLT-01,CUST-0005,1,937,16599.81,524,972,15,11,1932.16,30,201,3,8427.32,11.17,641.86
TRX-011281,20230731,SKU-1026,SUP-033,LOC-001,LOG-086,QLT-01,CUST-0152,1,509,18054.73,2255,601,19,3,1265.22,22,1501,7,10402.54,4.82,1926.2
TRX-011282,20240323,SKU-1036,SUP-007,LOC-003,LOG-078,QLT-03,CUST-0221,1,72,1861.95,331,86,21,3,50.39,31,4090,18,1312.27,24.11,128.92
TRX-011283,20240119,SKU-1045,SUP-018,LOC-002,LOG-093,QLT-02,CUST-0157,1,486,20902.75,1370,656,27,2,1260.92,36,936,15,9502.04,13.06,1736.49
TRX-011284,20230912,SKU-1112,SUP-008,LOC-003,LOG-045,QLT-01,CUST-0258,1,634,46019.25,929,705,23,2,1236.24,28,3897,8,24910.72,17.96,1268.87
TRX-011285,20231219,SKU-1034,SUP-012,LOC-004,LOG-015,QLT-01,CUST-0006,1,92,8504.97,1231,126,14,12,84.97,29,4880,16,6438.61,9.99,100.03
TRX-011286,20230711,SKU-1131,SUP-030,LOC-014,LOG-015,QLT-01,CUST-0290,1,386,6163.0,955,512,12,11,647.28,30,3959,14,1970.18,6.78,1402.76
TRX-011287,20260507,SKU-1079,SUP-009,LOC-023,LOG-045,QLT-01,CUST-0204,1,521,11638.61,1831,587,27,4,1680.99,37,4134,11,6393.68,6.74,770.88
TRX-011288,20260704,SKU-1079,SUP-028,LOC-018,LOG-068,QLT-03,CUST-0278,1,374,8529.32,1509,492,6,7,822.58,20,2943,2,3347.66,1.75,1051.33
TRX-011289,20230114,SKU-1212,SUP-004,LOC-023,LOG-069,QLT-01,CUST-0388,1,439,20635.21,709,526,24,1,1738.87,25,2316,10,8910.93,15.75,1663.29
TRX-011290,20250729,SKU-1153,SUP-039,LOC-005,LOG-067,QLT-01,CUST-0493,1,776,51696.5,1242,754,24,11,967.48,40,4924,10,20988.4,13.95,2344.91
TRX-011291,20250530,SKU-1120,SUP-017,LOC-015,LOG-076,QLT-03,CUST-0369,1,868,30475.56,2155,978,21,10,2224.1,32,2032,14,19710.29,1.19,487.76
TRX-011292,20241212,SKU-1227,SUP-011,LOC-016,LOG-062,QLT-01,CUST-0134,1,808,21882.65,1385,851,27,5,2860.46,36,4272,7,5338.8,2.9,2481.32
TRX-011293,20250428,SKU-1146,SUP-002,LOC-008,LOG-084,QLT-03,CUST-0323,1,339,13253.04,935,365,14,2,800.8,18,4065,19,9158.03,7.34,336.29
TRX-011294,20250426,SKU-1121,SUP-023,LOC-024,LOG-044,QLT-01,CUST-0077,1,178,8474.76,1191,173,21,6,691.58,27,2340,17,5573.99,3.13,373.14
TRX-011295,20250616,SKU-1080,SUP-022,LOC-021,LOG-020,QLT-01,CUST-0447,1,335,9988.55,147,484,25,2,1150.59,27,2781,12,4678.81,16.6,488.01
TRX-011296,20250627,SKU-1172,SUP-026,LOC-026,LOG-039,QLT-01,CUST-0471,1,661,4661.05,155,915,15,5,1098.63,20,3918,10,2046.76,14.34,1275.92
TRX-011297,20260621,SKU-1153,SUP-012,LOC-008,LOG-039,QLT-01,CUST-0483,1,341,22037.16,275,369,27,2,1137.9,35,595,19,14320.52,4.71,922.98
TRX-011298,20260325,SKU-1149,SUP-032,LOC-028,LOG-001,QLT-01,CUST-0346,1,524,11039.73,2102,531,8,6,1386.19,14,1923,4,5260.97,7.14,191.03
TRX-011299,20240223,SKU-1118,SUP-009,LOC-030,LOG-067,QLT-01,CUST-0116,1,916,25664.69,317,966,13,13,2592.57,28,4798,13,15300.81,4.01,3217.65
TRX-011300,20251027,SKU-1057,SUP-005,LOC-025,LOG-047,QLT-01,CUST-0201,1,304,13280.09,807,430,25,13,745.72,39,3818,6,8605.82,6.57,1379.92
TRX-011301,20250908,SKU-1062,SUP-026,LOC-007,LOG-073,QLT-02,CUST-0087,1,641,15029.58,918,696,6,6,991.17,18,644,17,5742.98,8.09,976.02
TRX-011302,20230331,SKU-1247,SUP-007,LOC-006,LOG-054,QLT-02,CUST-0068,1,679,55638.56,147,754,15,10,944.31,32,3111,14,42564.59,10.75,2205.7
TRX-011303,20260429,SKU-1155,SUP-029,LOC-007,LOG-020,QLT-01,CUST-0418,1,762,63516.09,344,882,14,12,678.75,32,1389,16,27111.46,5.13,995.24
TRX-011304,20240601,SKU-1192,SUP-033,LOC-023,LOG-009,QLT-01,CUST-0101,1,211,12057.94,2443,241,9,9,404.64,22,1047,10,5492.68,17.16,101.4
TRX-011305,20240111,SKU-1171,SUP-024,LOC-019,LOG-095,QLT-01,CUST-0456,1,174,10124.54,1284,195,13,12,150.72,28,953,11,4272.85,6.44,609.31
TRX-011306,20260714,SKU-1099,SUP-025,LOC-022,LOG-028,QLT-01,CUST-0162,1,382,8906.88,836,529,16,6,1067.99,22,2977,7,8361.25,3.14,820.48
TRX-011307,20251127,SKU-1170,SUP-031,LOC-022,LOG-064,QLT-02,CUST-0313,1,413,19467.58,2275,528,21,2,644.47,27,2787,12,12651.98,15.85,1088.92
TRX-011308,20240325,SKU-1164,SUP-029,LOC-027,LOG-035,QLT-03,CUST-0421,1,671,56741.98,2374,750,17,1,2354.25,23,4627,4,39211.84,7.77,2400.12
TRX-011309,20251121,SKU-1065,SUP-005,LOC-025,LOG-040,QLT-01,CUST-0390,1,120,10234.79,479,177,14,14,314.47,34,2682,9,6574.55,14.58,564.08
TRX-011310,20260531,SKU-1144,SUP-038,LOC-001,LOG-002,QLT-01,CUST-0071,1,760,5099.69,864,814,14,2,2006.23,16,3762,17,3840.47,8.13,2562.88
TRX-011311,20250310,SKU-1167,SUP-011,LOC-013,LOG-003,QLT-01,CUST-0173,1,245,20980.52,1983,259,13,2,832.49,19,4702,11,5330.21,5.06,373.5
TRX-011312,20260401,SKU-1165,SUP-032,LOC-007,LOG-014,QLT-01,CUST-0169,1,45,936.32,250,65,30,7,107.04,38,4760,7,593.5,14.49,196.88
TRX-011313,20250617,SKU-1084,SUP-008,LOC-001,LOG-081,QLT-01,CUST-0103,1,673,48722.57,944,882,10,3,1336.24,15,2447,6,44827.03,7.62,2089.72
TRX-011314,20241103,SKU-1188,SUP-020,LOC-010,LOG-068,QLT-01,CUST-0228,0,366,21557.29,1850,494,18,11,427.16,31,3370,10,8241.97,7.28,1379.42
TRX-011315,20230107,SKU-1136,SUP-034,LOC-013,LOG-047,QLT-01,CUST-0133,1,278,10203.38,547,380,8,9,215.29,22,728,2,8271.63,6.08,1040.66
TRX-011316,20260521,SKU-1204,SUP-008,LOC-004,LOG-094,QLT-01,CUST-0060,1,751,45588.15,2072,943,20,6,2276.48,31,3751,17,21360.39,15.69,2498.49
TRX-011317,20250801,SKU-1202,SUP-002,LOC-029,LOG-054,QLT-01,CUST-0451,1,229,15095.48,1677,241,18,3,597.29,24,460,17,10016.44,6.22,439.52
TRX-011318,20240823,SKU-1188,SUP-021,LOC-007,LOG-058,QLT-02,CUST-0145,1,272,14212.02,190,335,13,7,616.08,26,4085,11,9325.03,13.62,1029.16
TRX-011319,20230321,SKU-1207,SUP-015,LOC-006,LOG-062,QLT-03,CUST-0211,1,685,33787.38,1100,794,28,6,1287.84,36,4346,13,16653.15,4.27,1928.37
TRX-011320,20250707,SKU-1143,SUP-006,LOC-006,LOG-051,QLT-01,CUST-0109,1,480,28596.67,807,687,10,5,2682.08,16,1881,6,13480.79,1.93,1451.94
TRX-011321,20231203,SKU-1122,SUP-005,LOC-021,LOG-078,QLT-01,CUST-0193,1,584,19414.37,761,653,16,8,494.81,31,4388,20,13169.07,11.1,307.39
TRX-011322,20231219,SKU-1001,SUP-003,LOC-011,LOG-048,QLT-01,CUST-0357,1,952,30608.63,1975,907,16,4,1069.43,23,3896,2,12322.36,16.93,876.18
TRX-011323,20231225,SKU-1105,SUP-016,LOC-023,LOG-027,QLT-01,CUST-0183,1,658,5012.61,1907,699,16,2,2196.04,18,4087,9,2934.26,11.84,946.66
TRX-011324,20250215,SKU-1107,SUP-035,LOC-009,LOG-077,QLT-01,CUST-0009,1,536,3119.07,1731,636,18,12,789.01,32,3553,7,2204.44,20.55,1710.39
TRX-011325,20230625,SKU-1071,SUP-009,LOC-030,LOG-055,QLT-01,CUST-0132,1,570,44271.93,1733,680,21,12,2033.99,37,4794,12,24981.82,4.46,2347.37
TRX-011326,20260401,SKU-1170,SUP-035,LOC-022,LOG-084,QLT-01,CUST-0426,1,943,38523.69,533,926,12,7,3502.93,24,4443,9,14092.53,15.39,2356.97
TRX-011327,20250129,SKU-1125,SUP-019,LOC-026,LOG-049,QLT-02,CUST-0430,1,439,43084.26,2207,541,19,7,1640.86,33,3967,14,14941.66,3.34,895.84
TRX-011328,20240812,SKU-1169,SUP-034,LOC-007,LOG-024,QLT-01,CUST-0074,0,111,3437.63,442,119,14,6,394.44,20,3966,19,1595.65,12.64,170.72
TRX-011329,20260706,SKU-1204,SUP-039,LOC-009,LOG-010,QLT-01,CUST-0096,1,756,51392.71,2079,846,17,6,2755.62,30,2280,19,17115.44,9.61,1543.4
TRX-011330,20240224,SKU-1056,SUP-010,LOC-023,LOG-007,QLT-03,CUST-0129,1,63,5211.45,693,71,30,3,135.85,40,3095,10,3344.4,10.84,109.07
TRX-011331,20230327,SKU-1080,SUP-010,LOC-006,LOG-017,QLT-01,CUST-0343,1,305,7586.24,181,447,5,14,470.76,24,813,15,6101.11,7.79,154.61
TRX-011332,20250331,SKU-1230,SUP-020,LOC-019,LOG-022,QLT-02,CUST-0371,1,871,49664.78,1823,951,8,4,1167.35,12,4040,7,30860.59,14.68,294.95
TRX-011333,20230512,SKU-1215,SUP-001,LOC-014,LOG-059,QLT-01,CUST-0401,1,316,12964.1,2058,349,24,10,1315.55,41,869,16,5014.83,7.78,1049.48
TRX-011334,20250105,SKU-1194,SUP-006,LOC-001,LOG-044,QLT-01,CUST-0372,1,106,6546.6,36,112,26,8,87.42,37,4106,3,3915.02,2.04,143.99
TRX-011335,20230218,SKU-1157,SUP-002,LOC-026,LOG-011,QLT-01,CUST-0222,1,680,44146.29,49,739,24,9,1339.03,34,1498,2,19149.96,11.81,939.8
TRX-011336,20250727,SKU-1243,SUP-038,LOC-016,LOG-042,QLT-01,CUST-0128,1,424,4855.52,1129,424,20,7,1140.07,29,4583,11,1638.46,4.5,874.42
TRX-011337,20250821,SKU-1140,SUP-033,LOC-009,LOG-023,QLT-02,CUST-0347,1,719,14550.88,1464,686,27,11,760.8,41,705,7,5957.6,15.79,1138.39
TRX-011338,20251102,SKU-1018,SUP-003,LOC-023,LOG-060,QLT-02,CUST-0335,1,637,55470.86,874,878,19,11,863.42,34,2560,9,51087.29,1.72,356.46
TRX-011339,20250127,SKU-1006,SUP-036,LOC-015,LOG-086,QLT-03,CUST-0374,0,69,5966.03,2275,69,6,2,183.9,12,1630,13,2334.41,18.89,112.26
TRX-011340,20231224,SKU-1136,SUP-013,LOC-019,LOG-062,QLT-01,CUST-0486,0,382,16862.96,1790,499,6,5,1772.99,13,2020,13,8125.23,12.86,803.38
TRX-011341,20230625,SKU-1210,SUP-035,LOC-010,LOG-054,QLT-01,CUST-0007,1,504,52002.78,2349,669,6,8,2489.04,20,580,16,36201.18,12.47,1680.35
TRX-011342,20260526,SKU-1236,SUP-015,LOC-016,LOG-082,QLT-01,CUST-0225,1,291,27214.31,1666,394,11,4,1141.12,17,4510,19,13048.1,8.49,174.59
TRX-011343,20241031,SKU-1053,SUP-022,LOC-025,LOG-090,QLT-01,CUST-0389,1,611,31758.89,1714,704,16,6,2114.13,24,3070,9,15794.54,2.98,1555.6
TRX-011344,20250321,SKU-1103,SUP-004,LOC-003,LOG-094,QLT-01,CUST-0436,1,405,23796.15,833,471,24,4,1782.27,35,806,15,10276.41,19.6,424.36
TRX-011345,20241101,SKU-1085,SUP-017,LOC-019,LOG-013,QLT-01,CUST-0116,1,687,63081.99,981,694,14,5,1291.33,19,2544,5,33660.72,4.49,1876.92
TRX-011346,20250329,SKU-1081,SUP-005,LOC-013,LOG-068,QLT-01,CUST-0103,1,264,12836.22,1622,320,18,14,1251.53,32,2745,5,9421.25,11.59,154.15
TRX-011347,20260810,SKU-1060,SUP-021,LOC-014,LOG-027,QLT-02,CUST-0226,1,57,3797.99,1679,60,18,2,94.12,24,2714,4,2240.41,4.66,198.19
TRX-011348,20241020,SKU-1086,SUP-024,LOC-007,LOG-040,QLT-01,CUST-0053,1,565,5471.33,1976,544,15,10,964.0,25,4423,2,2353.94,11.76,968.19
TRX-011349,20241024,SKU-1001,SUP-031,LOC-002,LOG-074,QLT-01,CUST-0375,1,352,12175.91,1801,484,9,7,1530.18,22,1957,3,6502.5,19.21,743.57
TRX-011350,20260412,SKU-1177,SUP-040,LOC-026,LOG-092,QLT-01,CUST-0003,1,56,5679.57,375,82,5,12,246.17,21,3757,7,2657.97,5.61,161.55
TRX-011351,20260510,SKU-1241,SUP-030,LOC-014,LOG-085,QLT-02,CUST-0318,0,522,25791.35,1023,662,17,14,1189.33,34,2955,19,14964.27,14.58,1591.33
TRX-011352,20250531,SKU-1202,SUP-007,LOC-023,LOG-075,QLT-03,CUST-0032,1,444,28566.85,229,430,22,10,287.13,36,2174,19,8171.75,3.71,147.1
